subplot,replicate,severity,treatment,tag,species,DBH_cm,dbh.class,health_s,canopy,leaf.area,latitude,longitude,a,b,fate,bands_in,date,DOY,week,notes,lai_dist
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.12,7/3/2019,184,10,,
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.16,7/10/2019,191,11,,
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.19,7/17/2019,198,12,,
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.21,7/24/2019,205,13,,
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.24,7/31/2019,212,14,,
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.27,8/8/2019,220,15,,
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.28,8/14/2019,226,16,,
A01E,A,0.85,bottom,2803,FAGR,15.5,13-18,L,OS,71.1249105,45.5635786,-84.7281383,0.1892,2.3097,kill,0.28,11/12/2019,316,17,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.05,11/2/2018,306,1,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.03,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.02,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.03,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.04,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.04,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.06,6/11/2019,162,7,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.06,6/18/2019,169,8,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.09,6/26/2019,177,9,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.11,7/3/2019,184,10,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.15,7/10/2019,191,11,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.19,7/17/2019,198,12,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.2,7/24/2019,205,13,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.21,7/31/2019,212,14,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.22,8/8/2019,220,15,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.22,8/14/2019,226,16,,
A01E,A,0.85,bottom,2812,POGR,36.5,33-38,L,OD,153.710639,45.5635747,-84.7282249,0.1387,2.3498,kill,0.13,11/12/2019,316,17,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0,11/2/2018,306,1,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.01,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.01,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.01,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.01,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.01,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.01,6/11/2019,162,7,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.01,6/18/2019,169,8,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.03,6/26/2019,177,9,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.05,7/3/2019,184,10,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.08,7/10/2019,191,11,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.11,7/17/2019,198,12,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.13,7/24/2019,205,13,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.15,7/31/2019,212,14,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.16,8/8/2019,220,15,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.16,8/14/2019,226,16,,
A01E,A,0.85,bottom,2813,ACSA,8.4,13-Aug,L,UN,25.91843144,45.5635797,-84.7282113,0.1693,2.3436,kill,0.21,11/12/2019,316,17,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.07,11/2/2018,306,1,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.05,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.05,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.06,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.06,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.06,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.07,6/11/2019,162,7,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.07,6/18/2019,169,8,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.09,6/26/2019,177,9,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.11,7/3/2019,184,10,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.11,7/10/2019,191,11,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.14,7/17/2019,198,12,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.16,7/24/2019,205,13,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.18,7/31/2019,212,14,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.19,8/8/2019,220,15,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.19,8/14/2019,226,16,,
A01E,A,0.85,bottom,2816,ACRU,32.7,28-33,L,OD,152.3582487,45.563544,-84.7282142,0.03117,2.778,kill,0.21,11/12/2019,316,17,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0,5/30/2019,150,5,new band,no
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.01,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.05,6/11/2019,162,7,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.08,6/18/2019,169,8,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.12,6/26/2019,177,9,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.14,7/3/2019,184,10,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.15,7/10/2019,191,11,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.16,7/17/2019,198,12,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.17,7/24/2019,205,13,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.17,7/31/2019,212,14,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.17,8/8/2019,220,15,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,0.17,8/14/2019,226,16,,
A01E,A,0.85,bottom,2817,POGR,43.8,,L,OD,232.7240482,45.5635542,-84.7282257,0.1387,2.3498,live,NA,11/12/2019,316,17,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.01,11/2/2018,306,1,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.01,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.01,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.01,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.01,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.01,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.02,6/11/2019,162,7,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.02,6/18/2019,169,8,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.04,6/26/2019,177,9,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.07,7/3/2019,184,10,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.1,7/10/2019,191,11,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.13,7/17/2019,198,12,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.15,7/24/2019,205,13,swollen w/ beech bark,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.16,7/31/2019,212,14,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.18,8/8/2019,220,15,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.18,8/14/2019,226,16,,
A01E,A,0.85,bottom,2821,FAGR,10.9,13-Aug,L,UN,40.06271568,45.5636121,-84.728299,0.1892,2.3097,kill,0.19,11/12/2019,316,17,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.08,11/2/2018,306,1,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.08,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.08,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.09,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.09,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.09,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.1,6/11/2019,162,7,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.1,6/18/2019,169,8,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.11,6/26/2019,177,9,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.11,7/3/2019,184,10,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.13,7/10/2019,191,11,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.14,7/17/2019,198,12,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.15,7/24/2019,205,13,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.15,7/31/2019,212,14,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.15,8/8/2019,220,15,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,0.15,8/14/2019,226,16,,
A01E,A,0.85,bottom,2826,POGR,29.1,28-33,L,OD,91.80032343,45.5635607,-84.7283764,0.1387,2.3498,kill,NA,11/12/2019,316,17,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.03,11/2/2018,306,1,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.02,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.03,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.03,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.03,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.03,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.04,6/11/2019,162,7,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.04,6/18/2019,169,8,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.08,6/26/2019,177,9,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.12,7/3/2019,184,10,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.16,7/10/2019,191,11,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.2,7/17/2019,198,12,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.23,7/24/2019,205,13,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.26,7/31/2019,212,14,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.29,8/8/2019,220,15,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.29,8/14/2019,226,16,,
A01E,A,0.85,bottom,2833,FAGR,19.1,18-23,L,OS,99.97528803,45.5635584,-84.7284051,0.1892,2.3097,kill,0.33,11/12/2019,316,17,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0,11/2/2018,306,1,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,6/11/2019,162,7,Bad angle; hard to read,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,6/18/2019,169,8,Bad angle; hard to read,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,6/26/2019,177,9,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,7/3/2019,184,10,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,7/10/2019,191,11,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,7/17/2019,198,12,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,7/24/2019,205,13,dead,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,7/31/2019,212,14,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,8/8/2019,220,15,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,8/14/2019,226,16,,
A01E,A,0.85,bottom,2834,FAGR,10.2,13-Aug,L,UN,35.95380225,45.5635659,-84.7284267,0.1892,2.3097,kill,0.01,11/12/2019,316,17,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.04,11/2/2018,306,1,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.03,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.03,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.04,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.04,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.04,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.04,6/11/2019,162,7,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.05,6/18/2019,169,8,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.07,6/26/2019,177,9,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.11,7/3/2019,184,10,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.13,7/10/2019,191,11,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.15,7/17/2019,198,12,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.16,7/24/2019,205,13,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.18,7/31/2019,212,14,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.19,8/8/2019,220,15,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.2,8/14/2019,226,16,,
A01E,A,0.85,bottom,2842,ACSA,14,13-18,L,OS,61.60874265,45.5635876,-84.7284606,0.1693,2.3436,kill,0.23,11/12/2019,316,17,,
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.01,11/2/2018,306,1,,
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.01,4/10/2019,100,2,,no
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.01,5/17/2019,137,3,,no
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.02,5/24/2019,144,4,,no
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.03,5/30/2019,150,5,,no
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.03,6/5/2019,156,6,,yes
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.06,6/11/2019,162,7,,
A01E,A,0.85,bottom,2844,ACSA,11.9,13-Aug,L,OS,46.77431376,45.5635976,-84.7285064,0.1693,2.3436,kill,0.08,6/18/2019,169,8,,
