"subplot_id","tag","species","band_in","date","notes"
"A01W",2920,"POGR",0.11,2019-06-26,NA
"A01W",2920,"POGR",0.12,2019-07-03,NA
"A01W",2920,"POGR",0.14,2019-07-10,NA
"A01W",2920,"POGR",0.17,2019-07-17,NA
"A01W",2920,"POGR",0.19,2019-07-24,NA
"A01W",2920,"POGR",0.2,2019-07-31,NA
"A01W",2920,"POGR",0.21,2019-08-08,NA
"A01W",2920,"POGR",0.21,2019-08-14,NA
"A01W",2920,"POGR",0.24,2019-11-12,NA
"A01W",2924,"ACSA",0.02,2018-11-02,NA
"A01W",2924,"ACSA",-0.02,2019-04-10,NA
"A01W",2924,"ACSA",-0.02,2019-05-17,NA
"A01W",2924,"ACSA",-0.01,2019-05-24,NA
"A01W",2924,"ACSA",-0.01,2019-05-30,NA
"A01W",2924,"ACSA",-0.01,2019-06-05,NA
"A01W",2924,"ACSA",-0.01,2019-06-11,NA
"A01W",2924,"ACSA",-0.01,2019-06-18,NA
"A01W",2924,"ACSA",-0.01,2019-06-26,NA
"A01W",2924,"ACSA",-0.01,2019-07-03,NA
"A01W",2924,"ACSA",-0.01,2019-07-10,NA
"A01W",2924,"ACSA",-0.01,2019-07-17,NA
"A01W",2924,"ACSA",-0.01,2019-07-24,NA
"A01W",2924,"ACSA",-0.01,2019-07-31,NA
"A01W",2924,"ACSA",-0.01,2019-08-08,NA
"A01W",2924,"ACSA",-0.01,2019-08-14,NA
"A01W",2924,"ACSA",-0.01,2019-11-12,NA
"A01W",2940,"FAGR",0.03,2018-11-02,NA
"A01W",2940,"FAGR",0.02,2019-04-10,NA
"A01W",2940,"FAGR",0.03,2019-05-17,NA
"A01W",2940,"FAGR",0.03,2019-05-24,NA
"A01W",2940,"FAGR",0.03,2019-05-30,NA
"A01W",2940,"FAGR",0.03,2019-06-05,NA
"A01W",2940,"FAGR",0.03,2019-06-11,NA
"A01W",2940,"FAGR",0.03,2019-06-18,NA
"A01W",2940,"FAGR",0.03,2019-06-26,NA
"A01W",2940,"FAGR",0.03,2019-07-03,NA
"A01W",2940,"FAGR",0.03,2019-07-10,NA
"A01W",2940,"FAGR",0.03,2019-07-17,NA
"A01W",2940,"FAGR",0.04,2019-07-24,NA
"A01W",2940,"FAGR",0.04,2019-07-31,NA
"A01W",2940,"FAGR",0.05,2019-08-08,NA
"A01W",2940,"FAGR",0.05,2019-08-14,NA
"A01W",2940,"FAGR",0.05,2019-11-12,NA
"A01W",2943,"POGR",NA,2018-11-02,"outlier; was 0.03"
"A01W",2943,"POGR",NA,2019-04-10,"outlier; was 0.22"
"A01W",2943,"POGR",NA,2019-05-17,"outlier; was 0.09"
"A01W",2943,"POGR",NA,2019-05-24,"Damaged Band "
"A01W",2947,"POGR",0.07,2018-11-02,NA
"A01W",2947,"POGR",0.07,2019-04-10,NA
"A01W",2947,"POGR",0.06,2019-05-17,NA
"A01W",2947,"POGR",0.07,2019-05-24,NA
"A01W",2947,"POGR",0.07,2019-05-30,NA
"A01W",2947,"POGR",0.07,2019-06-05,NA
"A01W",2947,"POGR",0.09,2019-06-11,NA
"A01W",2947,"POGR",0.1,2019-06-18,NA
"A01W",2947,"POGR",0.16,2019-06-26,NA
"A01W",2947,"POGR",0.2,2019-07-03,NA
"A01W",2947,"POGR",0.25,2019-07-10,NA
"A01W",2947,"POGR",0.3,2019-07-17,NA
"A01W",2947,"POGR",0.35,2019-07-24,NA
"A01W",2947,"POGR",0.4,2019-07-31,NA
"A01W",2947,"POGR",0.45,2019-08-08,NA
"A01W",2947,"POGR",0.47,2019-08-14,NA
"A01W",2947,"POGR",0.46,2019-11-12,NA
"A01W",2948,"POGR",0.07,2018-11-02,NA
"A01W",2948,"POGR",0.05,2019-04-10,NA
"A01W",2948,"POGR",0.08,2019-05-17,NA
"A01W",2948,"POGR",0.06,2019-05-24,NA
"A01W",2948,"POGR",0.06,2019-05-30,NA
"A01W",2948,"POGR",0.06,2019-06-05,NA
"A01W",2948,"POGR",0.09,2019-06-11,NA
"A01W",2948,"POGR",0.11,2019-06-18,NA
"A01W",2948,"POGR",0.18,2019-06-26,NA
"A01W",2948,"POGR",0.23,2019-07-03,NA
"A01W",2948,"POGR",0.28,2019-07-10,NA
"A01W",2948,"POGR",0.35,2019-07-17,NA
"A01W",2948,"POGR",0.41,2019-07-24,NA
"A01W",2948,"POGR",0.47,2019-07-31,NA
"A01W",2948,"POGR",0.53,2019-08-08,NA
"A01W",2948,"POGR",0.56,2019-08-14,NA
"A01W",2948,"POGR",0.6,2019-11-12,NA
"A01W",2951,"POGR",0.03,2018-11-02,NA
"A01W",2951,"POGR",0.02,2019-04-10,NA
"A01W",2951,"POGR",0.03,2019-05-17,NA
"A01W",2951,"POGR",0.03,2019-05-24,NA
"A01W",2951,"POGR",0.03,2019-05-30,NA
"A01W",2951,"POGR",0.03,2019-06-05,NA
"A01W",2951,"POGR",0.05,2019-06-11,NA
"A01W",2951,"POGR",0.06,2019-06-18,NA
"A01W",2951,"POGR",0.11,2019-06-26,NA
"A01W",2951,"POGR",0.15,2019-07-03,NA
"A01W",2951,"POGR",0.19,2019-07-10,NA
"A01W",2951,"POGR",0.24,2019-07-17,NA
"A01W",2951,"POGR",0.28,2019-07-24,NA
"A01W",2951,"POGR",0.31,2019-07-31,NA
"A01W",2951,"POGR",0.33,2019-08-08,NA
"A01W",2951,"POGR",0.34,2019-08-14,NA
"A01W",2951,"POGR",0.37,2019-11-12,NA
"A01W",2953,"FAGR",0.01,2018-11-02,NA
"A01W",2953,"FAGR",-0.01,2019-04-10,NA
"A01W",2953,"FAGR",-0.01,2019-05-17,NA
"A01W",2953,"FAGR",-0.01,2019-05-24,NA
"A01W",2953,"FAGR",-0.01,2019-05-30,NA
"A01W",2953,"FAGR",0,2019-06-05,NA
"A01W",2953,"FAGR",0.02,2019-06-11,NA
"A01W",2953,"FAGR",0.03,2019-06-18,NA
"A01W",2953,"FAGR",0.06,2019-06-26,NA
"A01W",2953,"FAGR",0.07,2019-07-03,NA
"A01W",2953,"FAGR",0.08,2019-07-10,NA
"A01W",2953,"FAGR",0.1,2019-07-17,NA
"A01W",2953,"FAGR",0.11,2019-07-24,NA
"A01W",2953,"FAGR",0.13,2019-07-31,NA
"A01W",2953,"FAGR",0.14,2019-08-08,NA
"A01W",2953,"FAGR",0.15,2019-08-14,NA
"A01W",2953,"FAGR",0.16,2019-11-12,NA
"A01W",2954,"FAGR",0.05,2018-11-02,NA
"A01W",2954,"FAGR",0.05,2019-04-10,NA
"A01W",2954,"FAGR",0.05,2019-05-17,NA
"A01W",2954,"FAGR",0.06,2019-05-24,NA
"A01W",2954,"FAGR",0.06,2019-05-30,NA
"A01W",2954,"FAGR",0.06,2019-06-05,NA
"A01W",2954,"FAGR",0.06,2019-06-11,NA
"A01W",2954,"FAGR",0.06,2019-06-18,NA
"A01W",2954,"FAGR",0.05,2019-06-26,NA
"A01W",2954,"FAGR",0.06,2019-07-03,NA
"A01W",2954,"FAGR",0.06,2019-07-10,NA
"A01W",2954,"FAGR",0.06,2019-07-17,NA
"A01W",2954,"FAGR",0.07,2019-07-24,NA
"A01W",2954,"FAGR",0.08,2019-07-31,NA
"A01W",2954,"FAGR",0.07,2019-08-08,NA
"A01W",2954,"FAGR",0.08,2019-08-14,NA
"A01W",2954,"FAGR",0.09,2019-11-12,NA
"A01W",2958,"FAGR",0.06,2018-11-02,NA
"A01W",2958,"FAGR",0.05,2019-04-10,NA
"A01W",2958,"FAGR",0.05,2019-05-17,NA
"A01W",2958,"FAGR",0.05,2019-05-24,NA
"A01W",2958,"FAGR",0.05,2019-05-30,NA
"A01W",2958,"FAGR",0.05,2019-06-05,NA
"A01W",2958,"FAGR",0.05,2019-06-11,NA
"A01W",2958,"FAGR",0.05,2019-06-18,NA
"A01W",2958,"FAGR",0.05,2019-06-26,NA
"A01W",2958,"FAGR",0.05,2019-07-03,NA
"A01W",2958,"FAGR",0.05,2019-07-10,NA
"A01W",2958,"FAGR",0.05,2019-07-17,NA
"A01W",2958,"FAGR",0.06,2019-07-24,NA
"A01W",2958,"FAGR",0.06,2019-07-31,NA
"A01W",2958,"FAGR",0.06,2019-08-08,NA
"A01W",2958,"FAGR",0.05,2019-08-14,NA
"A01W",2958,"FAGR",0.05,2019-11-12,NA
"A01W",2959,"FAGR",0,2018-11-02,NA
"A01W",2959,"FAGR",0,2019-04-10,NA
"A01W",2959,"FAGR",0,2019-05-17,NA
"A01W",2959,"FAGR",0,2019-05-24,NA
"A01W",2959,"FAGR",0,2019-05-30,NA
"A01W",2959,"FAGR",0,2019-06-05,NA
"A01W",2959,"FAGR",0,2019-06-11,NA
"A01W",2959,"FAGR",0,2019-06-18,NA
"A01W",2959,"FAGR",0,2019-06-26,NA
"A01W",2959,"FAGR",0,2019-07-03,NA
"A01W",2959,"FAGR",0,2019-07-10,NA
"A01W",2959,"FAGR",0,2019-07-17,NA
"A01W",2959,"FAGR",0,2019-07-24,NA
"A01W",2959,"FAGR",0,2019-07-31,NA
"A01W",2959,"FAGR",0,2019-08-08,NA
"A01W",2959,"FAGR",0,2019-08-14,NA
"A01W",2959,"FAGR",0.01,2019-11-12,NA
"A01W",2967,"POGR",0.01,2018-11-02,NA
"A01W",2967,"POGR",0,2019-04-10,NA
"A01W",2967,"POGR",0.01,2019-05-17,NA
"A01W",2967,"POGR",0.01,2019-05-24,NA
"A01W",2967,"POGR",0.01,2019-05-30,NA
"A01W",2967,"POGR",0.01,2019-06-05,NA
"A01W",2967,"POGR",0.03,2019-06-11,NA
"A01W",2967,"POGR",0.04,2019-06-18,NA
"A01W",2967,"POGR",0.1,2019-06-26,NA
"A01W",2967,"POGR",0.15,2019-07-03,NA
"A01W",2967,"POGR",0.2,2019-07-10,NA
"A01W",2967,"POGR",0.25,2019-07-17,NA
"A01W",2967,"POGR",0.33,2019-07-24,NA
"A01W",2967,"POGR",0.4,2019-07-31,NA
"A01W",2967,"POGR",0.46,2019-08-08,NA
"A01W",2967,"POGR",0.5,2019-08-14,NA
"A01W",2967,"POGR",0.57,2019-11-12,NA
"A01W",2969,"FAGR",0.01,2018-11-02,NA
"A01W",2969,"FAGR",0.03,2019-04-10,NA
"A01W",2969,"FAGR",0.03,2019-05-17,NA
"A01W",2969,"FAGR",0.03,2019-05-24,NA
"A01W",2969,"FAGR",0.03,2019-05-30,NA
"A01W",2969,"FAGR",0.03,2019-06-05,NA
"A01W",2969,"FAGR",0.03,2019-06-11,NA
"A01W",2969,"FAGR",0.03,2019-06-18,NA
"A01W",2969,"FAGR",0.03,2019-06-26,NA
"A01W",2969,"FAGR",0.03,2019-07-03,NA
"A01W",2969,"FAGR",0.03,2019-07-10,NA
"A01W",2969,"FAGR",0.04,2019-07-17,NA
"A01W",2969,"FAGR",0.04,2019-07-24,NA
"A01W",2969,"FAGR",0.04,2019-07-31,NA
"A01W",2969,"FAGR",0.04,2019-08-08,NA
"A01W",2969,"FAGR",0.05,2019-08-14,NA
"A01W",2969,"FAGR",0.06,2019-11-12,NA
"A01W",2974,"POGR",0.02,2018-11-02,NA
"A01W",2974,"POGR",0.01,2019-04-10,NA
"A01W",2974,"POGR",0.02,2019-05-17,NA
"A01W",2974,"POGR",0.02,2019-05-24,NA
"A01W",2974,"POGR",0.02,2019-05-30,NA
"A01W",2974,"POGR",0.02,2019-06-05,NA
"A01W",2974,"POGR",0.04,2019-06-11,NA
"A01W",2974,"POGR",0.05,2019-06-18,NA
"A01W",2974,"POGR",0.11,2019-06-26,NA
"A01W",2974,"POGR",0.14,2019-07-03,NA
"A01W",2974,"POGR",0.19,2019-07-10,NA
"A01W",2974,"POGR",0.23,2019-07-17,NA
"A01W",2974,"POGR",0.28,2019-07-24,NA
"A01W",2974,"POGR",0.33,2019-07-31,NA
"A01W",2974,"POGR",0.37,2019-08-08,NA
"A01W",2974,"POGR",0.4,2019-08-14,NA
"A01W",2974,"POGR",0.43,2019-11-12,NA
"A01W",2983,"ACRU",0,2018-11-02,NA
"A01W",2983,"ACRU",0,2019-04-10,NA
"A01W",2983,"ACRU",0,2019-05-17,NA
"A01W",2983,"ACRU",-0.01,2019-05-24,NA
"A01W",2983,"ACRU",0,2019-05-30,NA
"A01W",2983,"ACRU",-0.01,2019-06-05,NA
"A01W",2983,"ACRU",0,2019-06-11,NA
"A01W",2983,"ACRU",0.04,2019-06-18,NA
"A01W",2983,"ACRU",0.05,2019-06-26,NA
"A01W",2983,"ACRU",0.07,2019-07-03,NA
"A01W",2983,"ACRU",0.09,2019-07-10,NA
"A01W",2983,"ACRU",0.14,2019-07-17,NA
"A01W",2983,"ACRU",0.18,2019-07-24,NA
"A01W",2983,"ACRU",0.22,2019-07-31,NA
"A01W",2983,"ACRU",0.24,2019-08-08,NA
"A01W",2983,"ACRU",0.25,2019-08-14,NA
"A01W",2983,"ACRU",0.35,2019-11-12,NA
"A02E",3086,"FAGR",0.02,2018-11-02,NA
"A02E",3086,"FAGR",0.01,2019-04-10,NA
"A02E",3086,"FAGR",0.01,2019-05-17,NA
"A02E",3086,"FAGR",NA,2019-05-24,"Missed Read"
"A02E",3086,"FAGR",0.01,2019-05-30,NA
"A02E",3086,"FAGR",0.01,2019-06-05,NA
"A02E",3086,"FAGR",0.01,2019-06-11,NA
"A02E",3086,"FAGR",0.01,2019-06-18,NA
"A02E",3086,"FAGR",0.02,2019-06-26,NA
"A02E",3086,"FAGR",0.02,2019-07-03,NA
"A02E",3086,"FAGR",0.02,2019-07-10,NA
"A02E",3086,"FAGR",0.02,2019-07-17,NA
"A02E",3086,"FAGR",0.02,2019-07-24,NA
"A02E",3086,"FAGR",0.02,2019-07-31,NA
"A02E",3086,"FAGR",0.02,2019-08-08,NA
"A02E",3086,"FAGR",0.02,2019-08-14,NA
"A02E",3086,"FAGR",0.03,2019-11-12,NA
"A02E",3087,"POGR",0.03,2018-11-02,NA
"A02E",3087,"POGR",0,2019-04-10,NA
"A02E",3087,"POGR",0.01,2019-05-17,NA
"A02E",3087,"POGR",0.02,2019-05-24,NA
"A02E",3087,"POGR",0.02,2019-05-30,NA
"A02E",3087,"POGR",0.02,2019-06-05,NA
"A02E",3087,"POGR",0.03,2019-06-11,NA
"A02E",3087,"POGR",0.04,2019-06-18,NA
"A02E",3087,"POGR",0.05,2019-06-26,NA
"A02E",3087,"POGR",0.05,2019-07-03,NA
"A02E",3087,"POGR",0.06,2019-07-10,NA
"A02E",3087,"POGR",0.09,2019-07-17,NA
"A02E",3087,"POGR",0.11,2019-07-24,NA
"A02E",3087,"POGR",0.12,2019-07-31,NA
"A02E",3087,"POGR",0.12,2019-08-08,NA
"A02E",3087,"POGR",0.12,2019-08-14,NA
"A02E",3087,"POGR",0.14,2019-11-12,NA
"A02E",3096,"ACSA",0.03,2018-11-02,NA
"A02E",3096,"ACSA",0.03,2019-04-10,NA
"A02E",3096,"ACSA",0.03,2019-05-17,NA
"A02E",3096,"ACSA",0.04,2019-05-24,NA
"A02E",3096,"ACSA",0.04,2019-05-30,NA
"A02E",3096,"ACSA",0.04,2019-06-05,NA
"A02E",3096,"ACSA",0.05,2019-06-11,NA
"A02E",3096,"ACSA",0.06,2019-06-18,NA
"A02E",3096,"ACSA",0.12,2019-06-26,NA
"A02E",3096,"ACSA",0.16,2019-07-03,NA
"A02E",3096,"ACSA",0.21,2019-07-10,NA
"A02E",3096,"ACSA",0.25,2019-07-17,NA
"A02E",3096,"ACSA",0.29,2019-07-24,NA
"A02E",3096,"ACSA",0.32,2019-07-31,NA
"A02E",3096,"ACSA",0.34,2019-08-08,NA
"A02E",3096,"ACSA",0.35,2019-08-14,NA
"A02E",3096,"ACSA",0.39,2019-11-12,NA
"A02E",3104,"ACSA",0,2018-11-02,NA
"A02E",3104,"ACSA",-0.03,2019-04-10,NA
"A02E",3104,"ACSA",-0.03,2019-05-17,NA
"A02E",3104,"ACSA",-0.03,2019-05-24,NA
"A02E",3104,"ACSA",-0.03,2019-05-30,NA
"A02E",3104,"ACSA",-0.03,2019-06-05,NA
"A02E",3104,"ACSA",0.01,2019-06-11,NA
"A02E",3104,"ACSA",0.03,2019-06-18,NA
"A02E",3104,"ACSA",0.09,2019-06-26,NA
"A02E",3104,"ACSA",0.12,2019-07-03,NA
"A02E",3104,"ACSA",0.14,2019-07-10,NA
"A02E",3104,"ACSA",0.18,2019-07-17,NA
"A02E",3104,"ACSA",0.19,2019-07-24,NA
"A02E",3104,"ACSA",0.21,2019-07-31,NA
"A02E",3104,"ACSA",0.22,2019-08-08,NA
"A02E",3104,"ACSA",0.22,2019-08-14,NA
"A02E",3104,"ACSA",0.26,2019-11-12,NA
"A02E",3105,"ACSA",0,2018-11-02,NA
"A02E",3105,"ACSA",-0.05,2019-04-10,NA
"A02E",3105,"ACSA",-0.05,2019-05-17,NA
"A02E",3105,"ACSA",-0.05,2019-05-24,NA
"A02E",3105,"ACSA",-0.05,2019-05-30,NA
"A02E",3105,"ACSA",-0.04,2019-06-05,NA
"A02E",3105,"ACSA",-0.04,2019-06-11,NA
"A02E",3105,"ACSA",-0.04,2019-06-18,NA
"A02E",3105,"ACSA",-0.03,2019-06-26,NA
"A02E",3105,"ACSA",-0.02,2019-07-03,NA
"A02E",3105,"ACSA",-0.01,2019-07-10,NA
"A02E",3105,"ACSA",0.01,2019-07-17,NA
"A02E",3105,"ACSA",0.01,2019-07-24,NA
"A02E",3105,"ACSA",0.02,2019-07-31,NA
"A02E",3105,"ACSA",0.02,2019-08-08,NA
"A02E",3105,"ACSA",0.02,2019-08-14,NA
"A02E",3105,"ACSA",0.05,2019-11-12,NA
"A02E",3109,"ACRU",0,2018-11-02,NA
"A02E",3109,"ACRU",-0.04,2019-04-10,NA
"A02E",3109,"ACRU",-0.04,2019-05-17,NA
"A02E",3109,"ACRU",-0.04,2019-05-24,NA
"A02E",3109,"ACRU",-0.04,2019-05-30,NA
"A02E",3109,"ACRU",-0.04,2019-06-05,NA
"A02E",3109,"ACRU",-0.04,2019-06-11,NA
"A02E",3109,"ACRU",-0.04,2019-06-18,NA
"A02E",3109,"ACRU",-0.04,2019-06-26,NA
"A02E",3109,"ACRU",-0.04,2019-07-03,NA
"A02E",3109,"ACRU",-0.04,2019-07-10,NA
"A02E",3109,"ACRU",-0.03,2019-07-17,NA
"A02E",3109,"ACRU",-0.02,2019-07-24,NA
"A02E",3109,"ACRU",-0.02,2019-07-31,NA
"A02E",3109,"ACRU",-0.02,2019-08-08,NA
"A02E",3109,"ACRU",-0.02,2019-08-14,NA
"A02E",3109,"ACRU",-0.01,2019-11-12,NA
"A02E",3122,"FAGR",0,2018-11-02,NA
"A02E",3122,"FAGR",-0.01,2019-04-10,NA
"A02E",3122,"FAGR",-0.01,2019-05-17,NA
"A02E",3122,"FAGR",-0.01,2019-05-24,NA
"A02E",3122,"FAGR",0,2019-05-30,NA
"A02E",3122,"FAGR",0,2019-06-05,NA
"A02E",3122,"FAGR",0.01,2019-06-11,NA
"A02E",3122,"FAGR",0.01,2019-06-18,NA
"A02E",3122,"FAGR",0.04,2019-06-26,NA
"A02E",3122,"FAGR",0.05,2019-07-03,NA
"A02E",3122,"FAGR",0.06,2019-07-10,NA
"A02E",3122,"FAGR",0.08,2019-07-17,NA
"A02E",3122,"FAGR",0.09,2019-07-24,NA
"A02E",3122,"FAGR",0.1,2019-07-31,NA
"A02E",3122,"FAGR",0.1,2019-08-08,NA
"A02E",3122,"FAGR",0.1,2019-08-14,NA
"A02E",3122,"FAGR",0.12,2019-11-12,NA
"A02E",3125,"POGR",0.03,2018-11-02,NA
"A02E",3125,"POGR",0.04,2019-04-10,NA
"A02E",3125,"POGR",0.04,2019-05-17,NA
"A02E",3125,"POGR",-0.04,2019-05-24,NA
"A02E",3125,"POGR",0.04,2019-05-30,NA
"A02E",3125,"POGR",0.04,2019-06-05,NA
"A02E",3125,"POGR",0.04,2019-06-11,NA
"A02E",3125,"POGR",0.04,2019-06-18,NA
"A02E",3125,"POGR",0.06,2019-06-26,NA
"A02E",3125,"POGR",0.07,2019-07-03,NA
"A02E",3125,"POGR",0.1,2019-07-10,NA
"A02E",3125,"POGR",0.13,2019-07-17,NA
"A02E",3125,"POGR",0.14,2019-07-24,NA
"A02E",3125,"POGR",0.15,2019-07-31,NA
"A02E",3125,"POGR",0.16,2019-08-08,NA
"A02E",3125,"POGR",0.17,2019-08-14,NA
"A02E",3125,"POGR",0.21,2019-11-12,NA
"A02E",3134,"FAGR",0.01,2018-11-02,NA
"A02E",3134,"FAGR",0.03,2019-04-10,NA
"A02E",3134,"FAGR",0.03,2019-05-17,NA
"A02E",3134,"FAGR",0.03,2019-05-24,NA
"A02E",3134,"FAGR",0.03,2019-05-30,NA
"A02E",3134,"FAGR",0.03,2019-06-05,NA
"A02E",3134,"FAGR",0.03,2019-06-11,NA
"A02E",3134,"FAGR",0.03,2019-06-18,NA
"A02E",3134,"FAGR",0.03,2019-06-26,NA
"A02E",3134,"FAGR",0.03,2019-07-03,NA
"A02E",3134,"FAGR",0.03,2019-07-10,NA
"A02E",3134,"FAGR",0.03,2019-07-17,NA
"A02E",3134,"FAGR",0.03,2019-07-24,NA
"A02E",3134,"FAGR",0.04,2019-07-31,NA
"A02E",3134,"FAGR",0.04,2019-08-08,NA
"A02E",3134,"FAGR",0.04,2019-08-14,NA
"A02E",3134,"FAGR",0.04,2019-11-12,NA
"A02E",3140,"ACSA",0.01,2018-11-02,NA
"A02E",3140,"ACSA",0.01,2019-04-10,NA
"A02E",3140,"ACSA",0.01,2019-05-17,NA
"A02E",3140,"ACSA",0.01,2019-05-24,NA
"A02E",3140,"ACSA",0.01,2019-05-30,NA
"A02E",3140,"ACSA",0.01,2019-06-05,NA
"A02E",3140,"ACSA",0.01,2019-06-11,NA
"A02E",3140,"ACSA",0.01,2019-06-18,NA
"A02E",3140,"ACSA",0.01,2019-06-26,NA
"A02E",3140,"ACSA",0.04,2019-07-03,NA
"A02E",3140,"ACSA",0.05,2019-07-10,NA
"A02E",3140,"ACSA",0.08,2019-07-17,NA
"A02E",3140,"ACSA",0.1,2019-07-24,NA
"A02E",3140,"ACSA",0.11,2019-07-31,NA
"A02E",3140,"ACSA",0.13,2019-08-08,NA
"A02E",3140,"ACSA",0.14,2019-08-14,NA
"A02E",3140,"ACSA",0.17,2019-11-12,NA
"A02E",3141,"ACSA",0.03,2018-11-02,NA
"A02E",3141,"ACSA",0.03,2019-04-10,NA
"A02E",3141,"ACSA",0.03,2019-05-17,NA
"A02E",3141,"ACSA",0.03,2019-05-24,NA
"A02E",3141,"ACSA",0.03,2019-05-30,NA
"A02E",3141,"ACSA",0.03,2019-06-05,NA
"A02E",3141,"ACSA",0.03,2019-06-11,NA
"A02E",3141,"ACSA",0.03,2019-06-18,NA
"A02E",3141,"ACSA",0.03,2019-06-26,NA
"A02E",3141,"ACSA",0.05,2019-07-03,NA
"A02E",3141,"ACSA",0.06,2019-07-10,NA
"A02E",3141,"ACSA",0.09,2019-07-17,NA
"A02E",3141,"ACSA",0.1,2019-07-24,NA
"A02E",3141,"ACSA",0.12,2019-07-31,NA
"A02E",3141,"ACSA",0.13,2019-08-08,NA
"A02E",3141,"ACSA",0.14,2019-08-14,NA
"A02E",3141,"ACSA",0.17,2019-11-12,NA
"A02E",3142,"ACSA",0,2018-11-02,NA
"A02E",3142,"ACSA",0,2019-04-10,NA
"A02E",3142,"ACSA",0,2019-05-17,NA
"A02E",3142,"ACSA",0,2019-05-24,NA
"A02E",3142,"ACSA",0,2019-05-30,NA
"A02E",3142,"ACSA",0,2019-06-05,NA
"A02E",3142,"ACSA",0,2019-06-11,NA
"A02E",3142,"ACSA",0,2019-06-18,NA
"A02E",3142,"ACSA",0,2019-06-26,NA
"A02E",3142,"ACSA",0,2019-07-03,NA
"A02E",3142,"ACSA",0,2019-07-10,NA
"A02E",3142,"ACSA",0,2019-07-17,NA
"A02E",3142,"ACSA",0,2019-07-24,NA
"A02E",3142,"ACSA",0,2019-07-31,NA
"A02E",3142,"ACSA",0,2019-08-08,NA
"A02E",3142,"ACSA",0,2019-08-14,NA
"A02E",3142,"ACSA",0,2019-11-12,NA
"A02E",3148,"FAGR",0.04,2018-11-02,NA
"A02E",3148,"FAGR",0.04,2019-04-10,NA
"A02E",3148,"FAGR",0.03,2019-05-17,NA
"A02E",3148,"FAGR",0.04,2019-05-24,NA
"A02E",3148,"FAGR",0.05,2019-05-30,NA
"A02E",3148,"FAGR",0.05,2019-06-05,NA
"A02E",3148,"FAGR",0.07,2019-06-11,NA
"A02E",3148,"FAGR",0.08,2019-06-18,NA
"A02E",3148,"FAGR",0.09,2019-06-26,NA
"A02E",3148,"FAGR",0.1,2019-07-03,NA
"A02E",3148,"FAGR",0.1,2019-07-10,NA
"A02E",3148,"FAGR",0.12,2019-07-17,NA
"A02E",3148,"FAGR",0.12,2019-07-24,NA
"A02E",3148,"FAGR",0.13,2019-07-31,NA
"A02E",3148,"FAGR",0.14,2019-08-08,NA
"A02E",3148,"FAGR",0.14,2019-08-14,NA
"A02E",3148,"FAGR",0.18,2019-11-12,NA
"A02E",3152,"POGR",0.04,2018-11-02,NA
"A02E",3152,"POGR",0.09,2019-04-10,NA
"A02E",3152,"POGR",0.07,2019-05-17,NA
"A02E",3152,"POGR",0.09,2019-05-24,NA
"A02E",3152,"POGR",0.09,2019-05-30,NA
"A02E",3152,"POGR",0.1,2019-06-05,NA
"A02E",3152,"POGR",0.12,2019-06-11,NA
"A02E",3152,"POGR",0.14,2019-06-18,NA
"A02E",3152,"POGR",0.18,2019-06-26,NA
"A02E",3152,"POGR",0.25,2019-07-03,NA
"A02E",3152,"POGR",0.33,2019-07-10,NA
"A02E",3152,"POGR",0.41,2019-07-17,NA
"A02E",3152,"POGR",0.49,2019-07-24,NA
"A02E",3152,"POGR",0.56,2019-07-31,NA
"A02E",3152,"POGR",0.62,2019-08-08,NA
"A02E",3152,"POGR",0.65,2019-08-14,NA
"A02E",3152,"POGR",0.56,2019-11-12,NA
"A02E",3155,"ACSA",0.03,2018-11-02,NA
"A02E",3155,"ACSA",0.02,2019-04-10,NA
"A02E",3155,"ACSA",0.02,2019-05-17,NA
"A02E",3155,"ACSA",0.03,2019-05-24,NA
"A02E",3155,"ACSA",0.03,2019-05-30,NA
"A02E",3155,"ACSA",0.04,2019-06-05,NA
"A02E",3155,"ACSA",0.1,2019-06-11,NA
"A02E",3155,"ACSA",0.13,2019-06-18,NA
"A02E",3155,"ACSA",0.21,2019-06-26,NA
"A02E",3155,"ACSA",0.27,2019-07-03,NA
"A02E",3155,"ACSA",0.31,2019-07-10,NA
"A02E",3155,"ACSA",0.37,2019-07-17,NA
"A02E",3155,"ACSA",0.42,2019-07-24,NA
"A02E",3155,"ACSA",0.47,2019-07-31,NA
"A02E",3155,"ACSA",0.51,2019-08-08,NA
"A02E",3155,"ACSA",0.52,2019-08-14,NA
"A02E",3155,"ACSA",0.55,2019-11-12,NA
"A02E",3162,"ACSA",0,2018-11-02,NA
"A02E",3162,"ACSA",0,2019-04-10,NA
"A02E",3162,"ACSA",0,2019-05-17,NA
"A02E",3162,"ACSA",0,2019-05-24,NA
"A02E",3162,"ACSA",0,2019-05-30,NA
"A02E",3162,"ACSA",0,2019-06-05,NA
"A02E",3162,"ACSA",0.01,2019-06-11,NA
"A02E",3162,"ACSA",0.11,2019-06-18,NA
"A02E",3162,"ACSA",0.05,2019-06-26,NA
"A02E",3162,"ACSA",0.09,2019-07-03,NA
"A02E",3162,"ACSA",0.12,2019-07-10,NA
"A02E",3162,"ACSA",0.15,2019-07-17,NA
"A02E",3162,"ACSA",0.18,2019-07-24,NA
"A02E",3162,"ACSA",0.21,2019-07-31,NA
"A02E",3162,"ACSA",0.23,2019-08-08,NA
"A02E",3162,"ACSA",0.23,2019-08-14,NA
